REF_DATE,GEO,DGUID,CDUID,Authorized_police_officer_strength,Authorized_police_officer_strength_per100k_population,Crime_severity_index,Female_police_officers,Male_police_officers,Net_gain_or_loss_hirings_and_departures,Police_officers_eligible_to_retire,Police_officers_per_100k_population,Population,Total_number_of_civilian_and_other_personnel,Total_number_of_police_officers,Weighted_clearance_rate
2001,"Nemaska, Quebec, municipal",24211,2421,4,692,,0,4,,,692,578,3,4,
2001,"New Glasgow, Nova Scotia, municipal",12058,1205,30,309.9,107.13,0,29,,,299.6,9680,15,29,44.15
2001,"New Westminster, British Columbia, municipal",59012,5901,111,194.4,212.83,19,92,,,194.4,57107,38,111,23.55
2001,"Niagara Region (St. Catharines), Ontario, municipal",35196,3519,322,75.5,97.93,69,550,,,145.1,426532,256,619,35.92
2001,"Nicolet, Quebec, municipal",24191,2419,0,,,0,0,,,,,0,0,
2001,"Nipawin, Saskatchewan, Royal Canadian Mounted Police, municipal",47759,4775,7,160.4,140.55,,,,,160.4,4364,0,7,52.58
2001,"Nipigon (Red Rock), Ontario, Ontario Provincial Police, municipal",35112,3511,2,156.3,53.36,,,,,156.3,1280,0,2,47.29
2001,"Nishnawbe-Aski Nation, Ontario, municipal",35011,3501,94,604,254.11,14,80,,,604,15562,25,94,65.79
2001,"Norfolk County, Ontario, Ontario Provincial Police, municipal",35070,3507,132,121.5,76.32,22,110,,,121.5,108646,21,132,45.53
2001,"Normandin, Quebec, municipal",24363,2436,0,,,0,0,,,,,0,0,
2001,"North Battleford, Saskatchewan, Royal Canadian Mounted Police, municipal",47721,4772,27,193,352.32,6,20,,,185.9,13989,0,26,35.15
2001,"North Bay (Bonfield), Ontario, Ontario Provincial Police, municipal",35116,3511,0,0,29.28,0,0,,,0,2144,0,0,62.28
2001,"North Bay (East Ferris), Ontario, Ontario Provincial Police, municipal",35149,3514,,,,,,,,,,,,
2001,"North Bay (Mattawa), Ontario, Ontario Provincial Police, municipal",35063,3506,7,169.2,78.13,,,,,169.2,4137,1,7,69.69
2001,"North Bay (Powassan), Ontario, Ontario Provincial Police, municipal",35068,3506,1,36.1,67.43,,,,,36.1,2768,0,1,58.41
2001,"North Bay, Ontario, municipal",35197,3519,90,154.9,78.1,13,76,,,153.2,58097,47,89,51.89
2001,"North Cowichan, British Columbia, Royal Canadian Mounted Police, municipal",59906,5990,29,106.4,89.8,10,18,,,102.7,27265,0,28,34.36
2001,"North Parry Sound group of two, Ontario, Ontario Provincial Police, municipal",35067,3506,2,,,,,,,,,0,2,
2001,"North Peace Tribal, Alberta, municipal",48006,4800,,,,,,,,,,,,
2001,"North Saanich, British Columbia, Royal Canadian Mounted Police, municipal",59815,5981,8,73.5,37.21,4,6,,,91.9,10882,0,10,20.27
2001,"North Vancouver City, British Columbia, Royal Canadian Mounted Police, municipal",59706,5970,62,132.9,133.42,16,46,,,132.9,46645,0,62,24.7
2001,"North Vancouver District, British Columbia, Royal Canadian Mounted Police, municipal",59707,5970,92,105.4,69.81,31,56,,,99.6,87315,0,87,21.81
2001,"Northern Rockies Regional Municipality, British Columbia, Royal Canadian Mounted Police, municipal",59039,5903,,,,,,,,,,,,
2001,"Northern Rockies Regional municipality, British Columbia, Royal Canadian Mounted Police, municipal",59033,5903,,,,,,,,,,,,
2001,"Northumberland (Alnwick/Haldimand), Ontario, Ontario Provincial Police, municipal",35091,3509,7,108.7,76.34,,,,,108.7,6441,1,7,19.35
2001,"Northumberland (Brighton), Ontario, Ontario Provincial Police, municipal",35016,3501,6,61.2,73.63,,,,,101.9,9810,0,10,34.92
2001,"Northumberland (Cramahe), Ontario, Ontario Provincial Police, municipal",35113,3511,0,0,57.08,0,0,,,0,5932,0,0,28.97
2001,"Northumberland (Hamilton), Ontario, Ontario Provincial Police, municipal",35170,3517,,,,,,,,,,,,
2001,"Northumberland (Hope), Ontario, Ontario Provincial Police, municipal",35093,3509,4,98.8,57.28,0,4,,,98.8,4050,0,4,26.2
2001,"Northumberland (Trent Hills), Ontario, Ontario Provincial Police, municipal",35110,3511,18,137.9,73.29,,,,,137.9,13050,3,18,30.12
2001,"Nottawasaga (New Tecumseth/Essa/Adjala Tosorontio), Ontario, Ontario Provincial Police, municipal",35470,3547,46,83.5,58.28,9,37,,,83.5,55108,4,46,39.33
2001,"Oak Bay, British Columbia, municipal",59015,5901,22,118.5,55.52,,,,,118.5,18559,5,22,27.76
2001,"Obedjiwan First Nations, Quebec, municipal",24178,2417,7,412,310.53,0,8,,,470.9,1699,3,8,46.08
2001,"Odanak / Wôlinak, Quebec, municipal",24144,2414,2,461.9,,,,,,461.9,433,1,2,
2001,"Okotoks, Alberta, Royal Canadian Mounted Police, municipal",48906,4890,10,83.5,81.68,,,,,91.9,11973,0,11,21.98
2001,"Olds, Alberta, Royal Canadian Mounted Police, municipal",48878,4887,7,103.2,85.71,,,,,103.2,6782,0,7,42.35
2001,"Orangeville, Ontario, municipal",35204,3520,31,118.1,55.58,5,26,,,118.1,26239,22,31,46.6
2001,"Orillia, Ontario, Ontario Provincial Police, municipal",35465,3546,39,128.9,110.24,12,27,,,128.9,30262,3,39,41.62
2001,"Oromocto, New Brunswick, Royal Canadian Mounted Police, municipal",13776,1377,14,149.5,83.94,6,8,,,149.5,9366,0,14,36.93
2001,"Osoyoos, British Columbia, Royal Canadian Mounted Police, municipal",59042,5904,,,,,,,,,,,,
2001,"Ottawa, Ontario, municipal",35010,3501,1041,129.1,86.18,191,855,,,129.7,806560,427,1046,27.32
2001,"Ottawa, Ontario, municipal",35207,3520,,,,,,,,,,,,
2001,"Otterburn Park, Quebec, municipal",24046,2404,0,,,0,0,,,,,0,0,
2001,"Oujé-bougoumou, Quebec, municipal",24208,2420,,,,,,,,,,,,
2001,"Outlook, Saskatchewan, Royal Canadian Mounted Police, municipal",47856,4785,2,92,68.25,,,,,92,2174,0,2,30.92
2001,"Owen Sound, Ontario, municipal",35212,3521,38,170.8,81.06,4,34,,,170.8,22250,18,38,39.15
2001,"Oxford (Blandford-Blenheim), Ontario, Ontario Provincial Police, municipal",35188,3518,,,,,,,,,,,,
2001,"Oxford (East Zorra-Tavistock), Ontario, Ontario Provincial Police, municipal",35189,3518,,,,,,,,,,,,
2001,"Oxford (Ingersoll), Ontario, Ontario Provincial Police, municipal",35139,3513,0,,,0,0,,,,,0,0,
2001,"Oxford (Norwich), Ontario, Ontario Provincial Police, municipal",35187,3518,,,,,,,,,,,,
2001,"Oxford (Tillsonburg), Ontario, Ontario Provincial Police, municipal",35106,3510,19,130.1,97.93,4,15,,,130.1,14601,3,19,63.2
2001,"Oxford County, Nova Scotia, Royal Canadian Mounted Police, municipal",12833,1283,3,219.6,76.48,,,,,219.6,1366,0,3,54.54
2001,"Pakua Shipi, Quebec, municipal",24179,2417,3,1293.1,,,,,,431,232,2,1,
2001,"Palmerston, Ontario, municipal",35213,3521,,,,,,,,,,,,
2001,"Paris, Ontario, municipal",35214,3521,0,,,0,0,,,,,0,0,
2001,"Parksville, British Columbia, Royal Canadian Mounted Police, municipal",59817,5981,13,120.8,132.12,,,,,111.5,10762,0,12,22.02
2001,"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12712,1271,3,191.3,85.29,,,,,191.3,1568,0,3,47.93
2001,"Peace River, Alberta, Royal Canadian Mounted Police, municipal",48854,4885,8,124.9,135.14,,,,,124.9,6404,0,8,55.29
2001,"Peachland, British Columbia, Royal Canadian Mounted Police, municipal",59037,5903,,,,,,,,,,,,
2001,"Peel Region (Mississauga/Brampton), Ontario, municipal",35041,3504,1423,145.3,67,186,1199,,,141.4,979494,638,1385,46.45
2001,"Penticton, British Columbia, Royal Canadian Mounted Police, municipal",59737,5973,37,114.7,177.98,11,27,,,117.8,32270,0,38,30.21
2001,"Perth County (North Perth), Ontario, Ontario Provincial Police, municipal",35069,3506,18,143.7,44.44,4,14,,,143.7,12524,0,18,57.81
2001,"Perth County (St. Marys), Ontario, Ontario Provincial Police, municipal",35487,3548,9,137.7,71.06,,,,,137.7,6538,0,9,83.58
2001,"Perth County (West Perth), Ontario, Ontario Provincial Police, municipal",35486,3548,5,119.8,74.55,,,,,119.8,4173,0,5,88.32
2001,"Pessamit, Quebec, municipal",24259,2425,,,,,,,,,,,,
2001,"Peterborough County (Asphodel-Norwood), Ontario, Ontario Provincial Police, municipal",35018,3501,5,120.8,62.45,,,,,120.8,4138,0,5,41.59
2001,"Peterborough County (Cavan/Millbrook/N. Monaghan), Ontario, Ontario Provincial Police, municipal",35024,3502,9,102.6,61.69,,,,,102.6,8776,1,9,40.81
2001,"Peterborough County (Douro/Dummer), Ontario, Ontario Provincial Police, municipal",35019,3501,4,57.9,24.52,,,,,57.9,6906,0,4,39.77
2001,"Peterborough County (Havelock/Belmont/Methuen), Ontario, Ontario Provincial Police, municipal",35022,3502,4,86,69.88,,,,,86,4651,0,4,33.3
2001,"Peterborough County (Otonabee/S. Monaghan), Ontario, Ontario Provincial Police, municipal",35025,3502,8,115.5,49.49,,,,,115.5,6924,0,8,34.3
2001,"Peterborough-Lakefield, Ontario, municipal",35222,3522,109,141.7,93.94,16,91,,,139.1,76912,38,107,44.6
2001,"Petrolia, Ontario, Ontario Provincial Police, municipal",35485,3548,,,,,,,,,,,,
2001,"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12776,1277,6,150.8,80.17,,,,,125.7,3978,0,5,31.12
2001,"Pikogan First Nations, Quebec, municipal",24195,2419,3,663.7,,,,,,663.7,452,1,3,
2001,"Pinawa, Manitoba, Royal Canadian Mounted Police, municipal",46800,4680,2,129.6,44.7,,,,,129.6,1543,0,2,36.57
2001,"Pincher Creek, Alberta, Royal Canadian Mounted Police, municipal",48825,4882,5,133.1,120.98,,,,,159.7,3756,0,6,45.25
2001,"Pincourt, Quebec, municipal",24202,2420,14,113,44.69,0,14,,,113,12394,7,14,42.32
2001,"Pitt Meadows, British Columbia, Royal Canadian Mounted Police, municipal",59818,5981,17,110.9,92.88,5,14,,,124,15328,0,19,15.1
2001,"Plessisville, Quebec, municipal",24203,2420,8,116.2,68.69,0,8,,,116.2,6886,2,8,64.17
2001,"Point Edward, Ontario, municipal",35226,3522,,,,,,,,,,,,
2001,"Ponoka, Alberta, Royal Canadian Mounted Police, municipal",48893,4889,8,123.2,125.3,,,,,123.2,6493,0,8,45.49
2001,"Port Alberni, British Columbia, Royal Canadian Mounted Police, municipal",59908,5990,33,178.5,218.11,7,23,,,162.2,18492,0,30,31.27
2001,"Port Coquitlam, British Columbia, Royal Canadian Mounted Police, municipal",59708,5970,49,91.5,121.9,9,39,,,89.6,53562,0,48,22.64
2001,"Port Hardy, British Columbia, Royal Canadian Mounted Police, municipal",59813,5981,8,157.2,160.96,,,,,196.5,5090,0,10,28.85
2001,"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12821,1282,5,131.6,102.55,,,,,131.6,3799,0,5,36.26
2001,"Port Hope, Ontario, municipal",35235,3523,24,197.5,93.42,,,,,197.5,12151,21,24,56.15
2001,"Port Moody, British Columbia, municipal",59016,5901,30,120.6,82.25,,,,,120.6,24885,11,30,32.12
2001,"Port-cartier, Quebec, municipal",24209,2420,14,214.1,64.36,0,14,,,214.1,6540,5,14,33.52
2001,"Portage La Prairie, Manitoba, Royal Canadian Mounted Police, municipal",46801,4680,25,187.4,277.46,6,20,,,194.9,13343,0,26,28.8
2001,"Powell River, British Columbia, Royal Canadian Mounted Police, municipal",59873,5987,18,133,150.73,,,,,133,13535,0,18,32.88
2001,"Prescott, Ontario, municipal",35243,3524,11,250.5,77.8,0,10,,,227.7,4392,5,10,46.12
2001,"Prince Albert, Saskatchewan, municipal",47055,4705,71,202.7,224.66,8,57,,,185.6,35024,49,65,45.34
2001,"Prince Edward, Ontario, Ontario Provincial Police, municipal",35077,3507,30,116.1,63.17,5,25,,,116.1,25841,3,30,39.77
2001,"Prince George, British Columbia, Royal Canadian Mounted Police, municipal",59710,5971,121,160.4,189.06,28,82,,,145.8,75426,0,110,37.36
2001,"Prince Rupert, British Columbia, Royal Canadian Mounted Police, municipal",59854,5985,36,235.8,179.32,8,26,,,222.7,15270,0,34,35.49
2001,"Princeville, Quebec, municipal",24213,2421,0,,,0,0,,,,,0,0,
2001,"Prévost, Quebec, municipal",24206,2420,22,112.7,77.33,4,18,,,112.7,19514,8,22,31.85
2001,"Qualicum Beach, British Columbia, Royal Canadian Mounted Police, municipal",59744,5974,5,69.3,60.7,0,6,,,83.2,7215,0,6,22.48
2001,"Quesnel, British Columbia, Royal Canadian Mounted Police, municipal",59837,5983,19,181.7,227.72,4,17,,,200.8,10457,0,21,44.23
2001,"Quinte West, Ontario, Ontario Provincial Police, municipal",35159,3515,,,,,,,,,,,,
2001,"Québec, Quebec, municipal",24215,2421,451,161.8,98.65,59,396,,,163.2,278733,104,455,33.12
2001,"Québec, Quebec, municipal",24232,2423,0,,,0,0,,,,,0,0,
2001,"R.M. of Vanscoy No. 345, Saskatchewan, municipal",47009,4700,,,,,,,,,,,,
2001,"Rainy River District (Atikokan), Ontario, Ontario Provincial Police, municipal",35172,3517,,,,,,,,,,,,
2001,"Rama, Ontario",35497,3549,7,1127.2,,,,,,1127.2,621,0,7,
2001,"Raymond, Alberta, Royal Canadian Mounted Police, municipal",48830,4883,3,91.4,54.37,,,,,91.4,3284,0,3,32.77
2001,"Red Deer, Alberta, Royal Canadian Mounted Police, municipal",48882,4888,89,128.2,129.74,13,73,,,123.9,69437,0,86,36.22
2001,"Red Lake, Ontario, Ontario Provincial Police, municipal",35032,3503,13,295.5,199.93,4,9,,,295.5,4400,1,13,88.2
2001,"Red Rock, Ontario, municipal",35414,3541,0,,,0,0,,,,,0,0,
2001,"Redcliff, Alberta, Royal Canadian Mounted Police, municipal",48008,4800,,,,,,,,,,,,
2001,"Redwater, Alberta, Royal Canadian Mounted Police, municipal",48902,4890,3,134.7,99.27,,,,,134.7,2227,0,3,62.94
2001,"Regina, Saskatchewan, municipal",47063,4706,322,177,241.16,53,262,,,173.1,181940,128,315,30.76
2001,"Renfrew, Ontario, Ontario Provincial Police, municipal",35107,3510,10,121.2,77.04,,,,,121.2,8251,1,10,42.94
2001,"Renfrew, Ontario, municipal",35247,3524,0,,,0,0,,,,,0,0,
2001,"Repentigny, Quebec, municipal",24221,2422,52,65.5,59.85,4,48,,,65.5,79407,19,52,32.24
2001,"Revelstoke, British Columbia, Royal Canadian Mounted Police, municipal",59814,5981,11,140.8,82.54,4,8,,,153.6,7811,0,12,39.78
2001,"Richelieu Saint-Laurent, Quebec, municipal",24268,2426,,,,,,,,,,,,
2001,"Richibucto, New Brunswick, Royal Canadian Mounted Police, municipal",13703,1370,3,217.7,51.97,,,,,217.7,1378,0,3,42.64
2001,"Richmond, British Columbia, Royal Canadian Mounted Police, municipal",59711,5971,210,122.3,111.53,57,151,,,121.1,171717,0,208,19.38
2001,"Richmond, Quebec, municipal",24223,2422,7,,,,,,,,,1,5,
2001,"Rideau Lakes (Westport), Ontario, Ontario Provincial Police, municipal",35034,3503,11,109.3,49.49,0,11,,,109.3,10061,1,11,27.94
2001,"Rimbey, Alberta, Royal Canadian Mounted Police, municipal",48911,4891,3,138.1,126.14,,,,,138.1,2173,0,3,41.22
2001,"Rimouski, Quebec, municipal",24225,2422,41,128.5,71.39,,,,,128.5,31914,27,41,57.13
2001,"Rivers, Manitoba, municipal",46040,4604,3,261.1,122.57,,,,,261.1,1149,0,3,63.73
2001,"Rivière-du-Loup, Quebec, municipal",24228,2422,21,115.9,61.1,,,,,115.9,18119,4,21,49.45
2001,"Roberval, Quebec, municipal",24233,2423,11,98.9,109.75,0,13,,,116.9,11117,5,13,38.82
2001,"Roblin, Manitoba, Royal Canadian Mounted Police, municipal",46765,4676,2,107.1,83.39,,,,,107.1,1867,0,2,41.91
2001,"Rocky Mountain House, Alberta, Royal Canadian Mounted Police, municipal",48888,4888,10,157.1,184.11,4,4,,,125.7,6366,0,8,41.51
2001,"Rosemère, Quebec, municipal",24230,2423,16,117.1,110.05,,,,,117.1,13663,7,16,19.41
2001,"Rosetown, Saskatchewan, Royal Canadian Mounted Police, municipal",47858,4785,3,118.8,61.28,,,,,118.8,2525,0,3,53.61
2001,"Roussillon Region, Quebec, municipal",24047,2404,56,94.3,66.53,,,,,94.3,59386,16,56,31.6
2001,"Rouyn-noranda, Quebec, municipal",24235,2423,41,148.2,122.83,,,,,148.2,27667,28,41,39.84
2001,"Russell County/Hawkesbury (The Nation), Ontario, Ontario Provincial Police, municipal",35190,3519,,,,,,,,,,,,
2001,"Russell, Manitoba, Royal Canadian Mounted Police, municipal",46740,4674,2,122.7,171.27,,,,,122.7,1630,0,2,63.84
2001,"Russell, Ontario, Ontario Provincial Police, rural",35179,3517,,,,,,,,,,,,
2001,"Saanich, British Columbia, municipal",59019,5901,136,125.8,68.52,27,112,,,128.6,108089,38,139,35.95
2001,"Sackville, New Brunswick, Royal Canadian Mounted Police, municipal",13008,1300,0,,,0,0,,,,,0,0,
2001,"Sackville, New Brunswick, municipal",13033,1303,12,217.7,37.32,0,12,,,217.7,5513,5,12,43.5
2001,"Saguenay, Quebec, municipal",24241,2424,0,,,0,0,,,,,0,0,
2001,"Saint Jean-sur-Richelieu, Quebec, municipal",24272,2427,68,83.8,103.28,7,61,,,83.8,81164,21,68,33.02
2001,"Saint John, New Brunswick, municipal",13027,1302,174,243.1,113.48,16,158,,,243.1,71580,38,174,37.55
2001,"Saint Quentin, New Brunswick, Royal Canadian Mounted Police, municipal",13708,1370,3,128.2,91.37,,,,,128.2,2341,0,3,49.07
2001,"Saint-Georges, Quebec, municipal",24266,2426,23,80.2,68.13,,,,,80.2,28683,6,23,39.9
2001,"Saint-Sauveur-des-Monts, Quebec, municipal",24304,2430,8,236.7,142.68,0,5,,,147.9,3380,3,5,41.62
2001,"Saint-romuald, Quebec, municipal",24299,2429,76,100.7,34.56,7,69,,,100.7,75457,29,76,30.5
2001,"Salaberry-de-Valleyfield, Quebec, municipal",24345,2434,69,141.4,91.04,10,57,,,137.3,48783,11,67,46.12
2001,"Salmon Arm, British Columbia, Royal Canadian Mounted Police, municipal",59776,5977,14,87.4,115.33,,,,,93.6,16025,0,15,34.22
2001,"Sarnia, Ontario, municipal",35261,3526,111,149.4,87.51,12,99,,,149.4,74314,52,111,37.3
2001,"Saskatoon, Saskatchewan, municipal",47066,4706,331,164.7,206.45,34,296,,,164.2,200977,129,330,35.17
2001,"Saugeen Shores, Ontario, municipal",35240,3524,18,152.2,70.11,,,,,160.7,11826,2,19,40.64
2001,"Sault Ste. Marie (Laird), Ontario, Ontario Provincial Police, municipal",35134,3513,0,,,0,0,,,,,0,0,
2001,"Sault Ste. Marie (Macdonald/Meredith), Ontario, Ontario Provincial Police, municipal",35132,3513,0,,,0,0,,,,,0,0,
2001,"Sault Ste. Marie, Ontario, municipal",35262,3526,127,161.9,98.02,21,108,,,164.5,78437,45,129,47.17
2001,"Schefferville, Quebec, municipal",24181,2418,2,280.9,,,,,,280.9,712,3,2,
2001,"Schreiber (Terrace Bay), Ontario, Ontario Provincial Police, municipal",35115,3511,0,,,0,0,,,,,0,0,
2001,"Sechelt, British Columbia, Royal Canadian Mounted Police, municipal",59863,5986,9,111,133.32,,,,,111,8105,0,9,50.87
2001,"Selkirk, Manitoba, Royal Canadian Mounted Police, municipal",46804,4680,16,159.7,184.68,4,13,,,169.6,10021,0,17,19.02
2001,"Selwyn, Ontario, Ontario Provincial Police, municipal",35023,3502,12,83.8,57.81,,,,,83.8,14316,2,12,26.34
2001,"Sept-îles, Quebec, municipal",24318,2431,45,185.4,91.1,0,43,,,177.2,24269,14,43,48.59
2001,"Shaunavon, Saskatchewan, Royal Canadian Mounted Police, municipal",47900,4790,2,110.4,74.75,,,,,110.4,1812,0,2,25.14
2001,"Shawinigan, Quebec, municipal",24236,2423,,,,,,,,,,,,
2001,"Shawinigan, Quebec, municipal",24321,2432,51,124.8,89.86,5,46,,,124.8,40879,39,51,34.07
2001,"Shawinigan-Sud, Quebec, municipal",24322,2432,15,127.5,43.89,0,15,,,127.5,11763,8,15,44.55
2001,"Shelburne, Nova Scotia, Royal Canadian Mounted Police, municipal",12836,1283,4,193.6,160.15,,,,,145.2,2066,0,3,74.79
2001,"Shelburne, Ontario, municipal",35265,3526,7,163.4,101.03,0,7,,,163.4,4284,1,7,61.96
2001,"Sherbrooke, Quebec, municipal",24323,2432,160,111,108.11,16,144,,,111,144143,14,160,27.31
2001,"Sidney, British Columbia, Royal Canadian Mounted Police, municipal",59925,5992,13,114.1,67.7,5,8,,,114.1,11396,0,13,32.05
2001,"Siksika Nation, Alberta, municipal",48092,4809,10,352.6,340.47,0,8,,,282.1,2836,10,8,41.43
2001,"Sillery, Quebec, municipal",24324,2432,17,140,32.81,,,,,140,12143,9,17,34.9
2001,"Six Nations, Ontario, municipal",35210,3521,22,337.5,275.65,,,,,337.5,6519,6,22,40.82
2001,"Slave Lake, Alberta, Royal Canadian Mounted Police, municipal",48858,4885,10,147.5,160.23,0,9,,,132.8,6778,0,9,50.97
2001,"Smithers, British Columbia, Royal Canadian Mounted Police, municipal",59866,5986,9,159.5,196.34,,,,,124.1,5642,0,7,33.18
2001,"Smiths Falls, Ontario, municipal",35268,3526,20,210.6,141.29,,,,,200.1,9497,8,19,44.52
2001,"Sooke, British Columbia, Royal Canadian Mounted Police, municipal",59020,5902,0,,,0,0,,,,,0,0,
2001,"Sorel-Tracy, Quebec, municipal",24325,2432,52,142,83.56,4,49,,,144.7,36632,14,53,37.09
2001,"Souris, Manitoba, Royal Canadian Mounted Police, municipal",46729,4672,2,115.7,45.63,,,,,115.7,1728,0,2,50
2001,"South Bruce (Brockton), Ontario, Ontario Provincial Police, municipal",35145,3514,,,,,,,,,,,,
2001,"South Bruce (Kincardine), Ontario, Ontario Provincial Police, municipal",35482,3548,15,131,68.56,,,,,131,11453,0,15,38.92
2001,"South Simcoe (Innisfil), Ontario, municipal",35275,3527,56,105.9,51.59,7,49,,,105.9,52888,21,56,36.54
2001,"Southern Georgian Bay (Penetanguishene), Ontario, Ontario Provincial Police, municipal",35469,3546,9,104.1,84.05,,,,,104.1,8642,0,9,45.43
2001,"Spallumcheen, British Columbia, Royal Canadian Mounted Police, municipal",59038,5903,,,,,,,,,,,,
2001,"Spallumcheen, British Columbia, Royal Canadian Mounted Police, rural",59718,5971,3,56.1,51.58,,,,,56.1,5348,0,3,30.13
2001,"Springfield, Manitoba, municipal",46053,4605,,,,,,,,,,,,
2001,"Springhill, Nova Scotia, municipal",12043,1204,9,214.5,89.17,0,9,,,214.5,4196,8,9,29.62
2001,"Spruce Grove, Alberta, Royal Canadian Mounted Police, municipal",48795,4879,14,85.4,76.78,,,,,85.4,16385,0,14,44.14
2001,"Squamish, British Columbia, Royal Canadian Mounted Police, municipal",59870,5987,25,165.7,142.25,7,19,,,172.4,15085,0,26,26.73
2001,"St. Adolphe-d'howard, Quebec, municipal",24092,2409,8,292.4,96,0,8,,,292.4,2736,1,8,51.05
2001,"St. Albert, Alberta, Royal Canadian Mounted Police, municipal",48770,4877,40,73.5,58.25,7,35,,,77.2,54419,0,42,26.92
2001,"St. Andrews, New Brunswick, Royal Canadian Mounted Police, municipal",13704,1370,3,156.2,45.95,,,,,156.2,1921,0,3,20.29
2001,"St. Basile-le-grand, Quebec, municipal",24048,2404,11,87.1,49.9,,,,,87.1,12628,5,11,29.09
2001,"St. Bruno, Quebec, municipal",24246,2424,29,119.3,72.86,,,,,119.3,24311,16,29,25.3
2001,"St. Césaire, Quebec, municipal",24239,2423,8,161.8,59.65,0,10,,,202.3,4943,4,10,27.84
2001,"St. Donat, Quebec, municipal",24252,2425,9,256.4,92.52,0,7,,,199.4,3510,3,7,25.75
2001,"St. Eustache, Quebec, municipal",24257,2425,45,109.3,111.73,4,41,,,109.3,41178,20,45,23.6
2001,"St. Félicien, Quebec, municipal",24261,2426,18,166.2,69.22,,,,,138.5,10830,3,15,48.38
2001,"St. Hubert, Quebec, municipal",24269,2426,100,121.4,99.55,9,90,,,120.1,82400,29,99,22.86
